,date,prcp,month
14630,2016-09-15,0.83,2016-09-15 00:00:00
14631,2016-09-16,0.06,2016-09-16 00:00:00
14632,2016-09-17,0.36,2016-09-17 00:00:00
14633,2016-09-18,0.07,2016-09-18 00:00:00
14634,2016-09-19,0.01,2016-09-19 00:00:00
14635,2016-09-20,0.22,2016-09-20 00:00:00
14636,2016-09-21,0.07,2016-09-21 00:00:00
14637,2016-09-22,0.34,2016-09-22 00:00:00
14638,2016-09-23,0.94,2016-09-23 00:00:00
14639,2016-09-24,0.01,2016-09-24 00:00:00
14640,2016-09-25,0.03,2016-09-25 00:00:00
14641,2016-09-26,0.17,2016-09-26 00:00:00
14642,2016-09-27,0.17,2016-09-27 00:00:00
14643,2016-09-28,0.0,2016-09-28 00:00:00
14644,2016-09-29,0.59,2016-09-29 00:00:00
14645,2016-09-30,0.25,2016-09-30 00:00:00
14646,2016-10-01,0.14,2016-10-01 00:00:00
14647,2016-10-02,0.06,2016-10-02 00:00:00
14648,2016-10-03,0.16,2016-10-03 00:00:00
14649,2016-10-04,0.03,2016-10-04 00:00:00
14650,2016-10-05,0.01,2016-10-05 00:00:00
14651,2016-10-06,0.0,2016-10-06 00:00:00
14652,2016-10-07,0.0,2016-10-07 00:00:00
14653,2016-10-08,0.0,2016-10-08 00:00:00
14654,2016-10-09,0.0,2016-10-09 00:00:00
14655,2016-10-10,0.0,2016-10-10 00:00:00
14656,2016-10-11,0.28,2016-10-11 00:00:00
14657,2016-10-12,0.03,2016-10-12 00:00:00
14658,2016-10-13,0.0,2016-10-13 00:00:00
14659,2016-10-14,0.0,2016-10-14 00:00:00
14660,2016-10-15,0.04,2016-10-15 00:00:00
14661,2016-10-16,0.0,2016-10-16 00:00:00
14662,2016-10-17,0.01,2016-10-17 00:00:00
14663,2016-10-18,0.02,2016-10-18 00:00:00
14664,2016-10-19,0.11,2016-10-19 00:00:00
14665,2016-10-20,0.0,2016-10-20 00:00:00
14666,2016-10-21,0.0,2016-10-21 00:00:00
14667,2016-10-22,0.15,2016-10-22 00:00:00
14668,2016-10-23,0.02,2016-10-23 00:00:00
14669,2016-10-24,0.08,2016-10-24 00:00:00
14670,2016-10-25,0.11,2016-10-25 00:00:00
14671,2016-10-26,0.01,2016-10-26 00:00:00
14672,2016-10-27,0.22,2016-10-27 00:00:00
14673,2016-10-28,0.05,2016-10-28 00:00:00
14674,2016-10-29,0.1,2016-10-29 00:00:00
14675,2016-10-30,0.16,2016-10-30 00:00:00
14676,2016-10-31,0.07,2016-10-31 00:00:00
14677,2016-11-01,0.1,2016-11-01 00:00:00
14678,2016-11-02,0.0,2016-11-02 00:00:00
14679,2016-11-03,0.0,2016-11-03 00:00:00
14680,2016-11-04,0.0,2016-11-04 00:00:00
14681,2016-11-05,0.03,2016-11-05 00:00:00
14682,2016-11-06,0.01,2016-11-06 00:00:00
14683,2016-11-07,0.0,2016-11-07 00:00:00
14684,2016-11-08,0.21,2016-11-08 00:00:00
14685,2016-11-09,0.11,2016-11-09 00:00:00
14686,2016-11-10,0.0,2016-11-10 00:00:00
14687,2016-11-11,0.0,2016-11-11 00:00:00
14688,2016-11-12,0.0,2016-11-12 00:00:00
14689,2016-11-13,0.0,2016-11-13 00:00:00
14690,2016-11-14,0.0,2016-11-14 00:00:00
14691,2016-11-15,0.0,2016-11-15 00:00:00
14692,2016-11-16,0.24,2016-11-16 00:00:00
14693,2016-11-17,0.01,2016-11-17 00:00:00
14694,2016-11-18,0.0,2016-11-18 00:00:00
14695,2016-11-19,0.11,2016-11-19 00:00:00
14696,2016-11-20,0.39,2016-11-20 00:00:00
14697,2016-11-21,0.11,2016-11-21 00:00:00
14698,2016-11-22,2.05,2016-11-22 00:00:00
14699,2016-11-23,0.25,2016-11-23 00:00:00
14700,2016-11-24,0.3,2016-11-24 00:00:00
14701,2016-11-25,0.08,2016-11-25 00:00:00
14702,2016-11-26,0.06,2016-11-26 00:00:00
14703,2016-11-27,0.17,2016-11-27 00:00:00
14704,2016-11-28,0.0,2016-11-28 00:00:00
14705,2016-11-29,0.09,2016-11-29 00:00:00
14706,2016-11-30,0.05,2016-11-30 00:00:00
14707,2016-12-01,0.37,2016-12-01 00:00:00
14708,2016-12-02,0.35,2016-12-02 00:00:00
14709,2016-12-03,0.77,2016-12-03 00:00:00
14710,2016-12-04,0.04,2016-12-04 00:00:00
14711,2016-12-05,0.22,2016-12-05 00:00:00
14712,2016-12-06,0.0,2016-12-06 00:00:00
14713,2016-12-07,0.12,2016-12-07 00:00:00
14714,2016-12-08,0.07,2016-12-08 00:00:00
14715,2016-12-09,0.31,2016-12-09 00:00:00
14716,2016-12-10,0.02,2016-12-10 00:00:00
14717,2016-12-11,0.0,2016-12-11 00:00:00
14718,2016-12-12,0.0,2016-12-12 00:00:00
14719,2016-12-13,0.04,2016-12-13 00:00:00
14720,2016-12-14,0.92,2016-12-14 00:00:00
14721,2016-12-15,0.14,2016-12-15 00:00:00
14722,2016-12-16,0.03,2016-12-16 00:00:00
14723,2016-12-17,0.07,2016-12-17 00:00:00
14724,2016-12-18,0.16,2016-12-18 00:00:00
14725,2016-12-19,0.03,2016-12-19 00:00:00
14726,2016-12-20,0.0,2016-12-20 00:00:00
14727,2016-12-21,0.11,2016-12-21 00:00:00
14728,2016-12-22,0.86,2016-12-22 00:00:00
14729,2016-12-23,0.24,2016-12-23 00:00:00
14730,2016-12-24,0.2,2016-12-24 00:00:00
14731,2016-12-25,0.02,2016-12-25 00:00:00
14732,2016-12-26,0.22,2016-12-26 00:00:00
14733,2016-12-27,0.05,2016-12-27 00:00:00
14734,2016-12-28,0.09,2016-12-28 00:00:00
14735,2016-12-29,0.52,2016-12-29 00:00:00
14736,2016-12-30,0.29,2016-12-30 00:00:00
14737,2016-12-31,0.25,2016-12-31 00:00:00
14738,2017-01-01,0.03,2017-01-01 00:00:00
14739,2017-01-02,0.01,2017-01-02 00:00:00
14740,2017-01-03,0.0,2017-01-03 00:00:00
14741,2017-01-04,0.0,2017-01-04 00:00:00
14742,2017-01-05,0.06,2017-01-05 00:00:00
14743,2017-01-06,0.1,2017-01-06 00:00:00
14744,2017-01-07,0.0,2017-01-07 00:00:00
14745,2017-01-08,0.0,2017-01-08 00:00:00
14746,2017-01-09,0.0,2017-01-09 00:00:00
14747,2017-01-10,0.0,2017-01-10 00:00:00
14748,2017-01-11,0.0,2017-01-11 00:00:00
14749,2017-01-12,0.0,2017-01-12 00:00:00
14750,2017-01-13,0.0,2017-01-13 00:00:00
14751,2017-01-14,0.01,2017-01-14 00:00:00
14752,2017-01-15,0.0,2017-01-15 00:00:00
14753,2017-01-16,0.0,2017-01-16 00:00:00
14754,2017-01-17,0.0,2017-01-17 00:00:00
14755,2017-01-18,0.0,2017-01-18 00:00:00
14756,2017-01-19,0.02,2017-01-19 00:00:00
14757,2017-01-20,0.0,2017-01-20 00:00:00
14758,2017-01-21,0.03,2017-01-21 00:00:00
14759,2017-01-22,0.09,2017-01-22 00:00:00
14760,2017-01-23,0.01,2017-01-23 00:00:00
14761,2017-01-24,0.13,2017-01-24 00:00:00
14762,2017-01-25,0.79,2017-01-25 00:00:00
14763,2017-01-26,0.0,2017-01-26 00:00:00
14764,2017-01-27,0.03,2017-01-27 00:00:00
14765,2017-01-28,0.0,2017-01-28 00:00:00
14766,2017-01-29,0.26,2017-01-29 00:00:00
14767,2017-01-30,0.0,2017-01-30 00:00:00
14768,2017-01-31,0.0,2017-01-31 00:00:00
14769,2017-02-01,0.0,2017-02-01 00:00:00
14770,2017-02-02,0.0,2017-02-02 00:00:00
14771,2017-02-03,0.0,2017-02-03 00:00:00
14772,2017-02-04,0.0,2017-02-04 00:00:00
14773,2017-02-05,0.0,2017-02-05 00:00:00
14774,2017-02-06,0.18,2017-02-06 00:00:00
14775,2017-02-07,1.32,2017-02-07 00:00:00
14776,2017-02-08,0.0,2017-02-08 00:00:00
14777,2017-02-09,0.0,2017-02-09 00:00:00
14778,2017-02-10,0.0,2017-02-10 00:00:00
14779,2017-02-11,1.73,2017-02-11 00:00:00
14780,2017-02-12,2.98,2017-02-12 00:00:00
14781,2017-02-13,0.01,2017-02-13 00:00:00
14782,2017-02-14,0.0,2017-02-14 00:00:00
14783,2017-02-15,0.01,2017-02-15 00:00:00
14784,2017-02-16,0.73,2017-02-16 00:00:00
14785,2017-02-17,0.13,2017-02-17 00:00:00
14786,2017-02-18,0.0,2017-02-18 00:00:00
14787,2017-02-19,0.09,2017-02-19 00:00:00
14788,2017-02-20,0.0,2017-02-20 00:00:00
14789,2017-02-21,0.0,2017-02-21 00:00:00
14790,2017-02-22,0.06,2017-02-22 00:00:00
14791,2017-02-23,0.0,2017-02-23 00:00:00
14792,2017-02-24,0.0,2017-02-24 00:00:00
14793,2017-02-25,0.0,2017-02-25 00:00:00
14794,2017-02-26,0.0,2017-02-26 00:00:00
14795,2017-02-27,0.0,2017-02-27 00:00:00
14796,2017-02-28,0.04,2017-02-28 00:00:00
14797,2017-03-01,2.12,2017-03-01 00:00:00
14798,2017-03-02,1.88,2017-03-02 00:00:00
14799,2017-03-03,0.27,2017-03-03 00:00:00
14800,2017-03-04,0.0,2017-03-04 00:00:00
14801,2017-03-05,0.41,2017-03-05 00:00:00
14802,2017-03-06,0.03,2017-03-06 00:00:00
14803,2017-03-07,0.0,2017-03-07 00:00:00
14804,2017-03-08,0.0,2017-03-08 00:00:00
14805,2017-03-09,0.65,2017-03-09 00:00:00
14806,2017-03-10,0.03,2017-03-10 00:00:00
14807,2017-03-11,0.01,2017-03-11 00:00:00
14808,2017-03-12,0.0,2017-03-12 00:00:00
14809,2017-03-13,0.0,2017-03-13 00:00:00
14810,2017-03-14,0.0,2017-03-14 00:00:00
14811,2017-03-15,0.06,2017-03-15 00:00:00
14812,2017-03-16,0.0,2017-03-16 00:00:00
14813,2017-03-17,0.12,2017-03-17 00:00:00
14814,2017-03-18,0.0,2017-03-18 00:00:00
14815,2017-03-19,0.0,2017-03-19 00:00:00
14816,2017-03-20,0.02,2017-03-20 00:00:00
14817,2017-03-21,0.09,2017-03-21 00:00:00
14818,2017-03-22,0.0,2017-03-22 00:00:00
14819,2017-03-23,0.0,2017-03-23 00:00:00
14820,2017-03-24,0.12,2017-03-24 00:00:00
14821,2017-03-25,0.93,2017-03-25 00:00:00
14822,2017-03-26,0.0,2017-03-26 00:00:00
14823,2017-03-27,0.01,2017-03-27 00:00:00
14824,2017-03-28,0.0,2017-03-28 00:00:00
14825,2017-03-29,0.01,2017-03-29 00:00:00
14826,2017-03-30,0.04,2017-03-30 00:00:00
14827,2017-03-31,0.01,2017-03-31 00:00:00
14828,2017-04-01,0.21,2017-04-01 00:00:00
14829,2017-04-02,0.0,2017-04-02 00:00:00
14830,2017-04-03,0.26,2017-04-03 00:00:00
14831,2017-04-04,0.09,2017-04-04 00:00:00
14832,2017-04-05,0.1,2017-04-05 00:00:00
14833,2017-04-06,0.06,2017-04-06 00:00:00
14834,2017-04-07,0.0,2017-04-07 00:00:00
14835,2017-04-08,0.0,2017-04-08 00:00:00
14836,2017-04-09,0.0,2017-04-09 00:00:00
14837,2017-04-10,0.01,2017-04-10 00:00:00
14838,2017-04-11,0.03,2017-04-11 00:00:00
14839,2017-04-12,0.11,2017-04-12 00:00:00
14840,2017-04-13,0.59,2017-04-13 00:00:00
14841,2017-04-14,2.3,2017-04-14 00:00:00
14842,2017-04-15,0.38,2017-04-15 00:00:00
14843,2017-04-16,0.47,2017-04-16 00:00:00
14844,2017-04-17,1.04,2017-04-17 00:00:00
14845,2017-04-18,2.03,2017-04-18 00:00:00
14846,2017-04-19,0.02,2017-04-19 00:00:00
14847,2017-04-20,0.05,2017-04-20 00:00:00
14848,2017-04-21,1.74,2017-04-21 00:00:00
14849,2017-04-22,1.58,2017-04-22 00:00:00
14850,2017-04-23,0.06,2017-04-23 00:00:00
14851,2017-04-24,0.01,2017-04-24 00:00:00
14852,2017-04-25,0.0,2017-04-25 00:00:00
14853,2017-04-26,0.02,2017-04-26 00:00:00
14854,2017-04-27,0.19,2017-04-27 00:00:00
14855,2017-04-28,0.76,2017-04-28 00:00:00
14856,2017-04-29,0.37,2017-04-29 00:00:00
14857,2017-04-30,1.04,2017-04-30 00:00:00
14858,2017-05-01,0.13,2017-05-01 00:00:00
14859,2017-05-02,0.01,2017-05-02 00:00:00
14860,2017-05-03,0.01,2017-05-03 00:00:00
14861,2017-05-04,0.0,2017-05-04 00:00:00
14862,2017-05-05,0.0,2017-05-05 00:00:00
14863,2017-05-06,0.0,2017-05-06 00:00:00
14864,2017-05-07,0.02,2017-05-07 00:00:00
14865,2017-05-08,0.73,2017-05-08 00:00:00
14866,2017-05-09,1.58,2017-05-09 00:00:00
14867,2017-05-10,0.2,2017-05-10 00:00:00
14868,2017-05-11,0.12,2017-05-11 00:00:00
14869,2017-05-12,0.02,2017-05-12 00:00:00
14870,2017-05-13,0.12,2017-05-13 00:00:00
14871,2017-05-14,0.17,2017-05-14 00:00:00
14872,2017-05-15,0.09,2017-05-15 00:00:00
14873,2017-05-16,0.03,2017-05-16 00:00:00
14874,2017-05-17,0.07,2017-05-17 00:00:00
14875,2017-05-18,0.13,2017-05-18 00:00:00
14876,2017-05-19,0.01,2017-05-19 00:00:00
14877,2017-05-20,0.02,2017-05-20 00:00:00
14878,2017-05-21,0.01,2017-05-21 00:00:00
14879,2017-05-22,0.06,2017-05-22 00:00:00
14880,2017-05-23,0.06,2017-05-23 00:00:00
14881,2017-05-24,0.3,2017-05-24 00:00:00
14882,2017-05-25,0.2,2017-05-25 00:00:00
14883,2017-05-26,0.0,2017-05-26 00:00:00
14884,2017-05-27,0.0,2017-05-27 00:00:00
14885,2017-05-28,0.08,2017-05-28 00:00:00
14886,2017-05-29,0.4,2017-05-29 00:00:00
14887,2017-05-30,1.12,2017-05-30 00:00:00
14888,2017-05-31,0.25,2017-05-31 00:00:00
14889,2017-06-01,0.0,2017-06-01 00:00:00
14890,2017-06-02,0.09,2017-06-02 00:00:00
14891,2017-06-03,0.08,2017-06-03 00:00:00
14892,2017-06-04,0.13,2017-06-04 00:00:00
14893,2017-06-05,0.05,2017-06-05 00:00:00
14894,2017-06-06,0.0,2017-06-06 00:00:00
14895,2017-06-07,0.0,2017-06-07 00:00:00
14896,2017-06-08,0.0,2017-06-08 00:00:00
14897,2017-06-09,0.02,2017-06-09 00:00:00
14898,2017-06-10,0.62,2017-06-10 00:00:00
14899,2017-06-11,0.74,2017-06-11 00:00:00
14900,2017-06-12,0.24,2017-06-12 00:00:00
14901,2017-06-13,0.24,2017-06-13 00:00:00
14902,2017-06-14,0.22,2017-06-14 00:00:00
14903,2017-06-15,0.55,2017-06-15 00:00:00
14904,2017-06-16,0.06,2017-06-16 00:00:00
14905,2017-06-17,0.07,2017-06-17 00:00:00
14906,2017-06-18,0.24,2017-06-18 00:00:00
14907,2017-06-19,0.08,2017-06-19 00:00:00
14908,2017-06-20,0.0,2017-06-20 00:00:00
14909,2017-06-21,0.19,2017-06-21 00:00:00
14910,2017-06-22,0.06,2017-06-22 00:00:00
14911,2017-06-23,0.12,2017-06-23 00:00:00
14912,2017-06-24,0.36,2017-06-24 00:00:00
14913,2017-06-25,0.02,2017-06-25 00:00:00
14914,2017-06-26,0.06,2017-06-26 00:00:00
14915,2017-06-27,0.01,2017-06-27 00:00:00
14916,2017-06-28,0.0,2017-06-28 00:00:00
14917,2017-06-29,0.0,2017-06-29 00:00:00
14918,2017-06-30,0.01,2017-06-30 00:00:00
14919,2017-07-01,0.08,2017-07-01 00:00:00
14920,2017-07-02,0.15,2017-07-02 00:00:00
14921,2017-07-03,0.15,2017-07-03 00:00:00
14922,2017-07-04,0.08,2017-07-04 00:00:00
14923,2017-07-05,0.0,2017-07-05 00:00:00
14924,2017-07-06,0.0,2017-07-06 00:00:00
14925,2017-07-07,0.18,2017-07-07 00:00:00
14926,2017-07-08,0.0,2017-07-08 00:00:00
14927,2017-07-09,0.11,2017-07-09 00:00:00
14928,2017-07-10,0.02,2017-07-10 00:00:00
14929,2017-07-11,0.02,2017-07-11 00:00:00
14930,2017-07-12,0.28,2017-07-12 00:00:00
14931,2017-07-13,0.32,2017-07-13 00:00:00
14932,2017-07-14,0.2,2017-07-14 00:00:00
14933,2017-07-15,0.05,2017-07-15 00:00:00
14934,2017-07-16,0.1,2017-07-16 00:00:00
14935,2017-07-17,0.21,2017-07-17 00:00:00
14936,2017-07-18,0.05,2017-07-18 00:00:00
14937,2017-07-19,0.05,2017-07-19 00:00:00
14938,2017-07-20,0.06,2017-07-20 00:00:00
14939,2017-07-21,0.03,2017-07-21 00:00:00
14940,2017-07-22,0.2,2017-07-22 00:00:00
14941,2017-07-23,0.2,2017-07-23 00:00:00
14942,2017-07-24,0.61,2017-07-24 00:00:00
14943,2017-07-25,0.11,2017-07-25 00:00:00
14944,2017-07-26,0.12,2017-07-26 00:00:00
14945,2017-07-27,0.01,2017-07-27 00:00:00
14946,2017-07-28,0.09,2017-07-28 00:00:00
14947,2017-07-29,0.23,2017-07-29 00:00:00
14948,2017-07-30,0.0,2017-07-30 00:00:00
14949,2017-07-31,0.0,2017-07-31 00:00:00
14950,2017-08-04,0.0,2017-08-04 00:00:00
14951,2017-08-05,0.06,2017-08-05 00:00:00
14952,2017-08-06,0.0,2017-08-06 00:00:00
14953,2017-08-13,0.0,2017-08-13 00:00:00
14954,2017-08-14,0.0,2017-08-14 00:00:00
14955,2017-08-15,0.32,2017-08-15 00:00:00
14956,2017-08-16,0.12,2017-08-16 00:00:00
14957,2017-08-17,0.01,2017-08-17 00:00:00
14958,2017-08-18,0.06,2017-08-18 00:00:00
19201,2016-08-23,0.7,2016-08-23 00:00:00
19202,2016-08-24,1.45,2016-08-24 00:00:00
19203,2016-08-25,0.11,2016-08-25 00:00:00
19204,2016-08-27,0.44,2016-08-27 00:00:00
19205,2016-08-28,2.07,2016-08-28 00:00:00
19206,2016-08-29,0.9,2016-08-29 00:00:00
19207,2016-08-30,0.05,2016-08-30 00:00:00
19208,2016-08-31,2.46,2016-08-31 00:00:00
19209,2016-09-01,0.01,2016-09-01 00:00:00
19210,2016-09-02,0.03,2016-09-02 00:00:00
19211,2016-09-03,1.0,2016-09-03 00:00:00
19212,2016-09-04,0.44,2016-09-04 00:00:00
19213,2016-09-05,0.18,2016-09-05 00:00:00
19214,2016-09-06,1.0,2016-09-06 00:00:00
19215,2016-09-07,1.35,2016-09-07 00:00:00
19216,2016-09-08,0.15,2016-09-08 00:00:00
19217,2016-09-09,0.35,2016-09-09 00:00:00
19218,2016-09-10,1.16,2016-09-10 00:00:00
19219,2016-09-11,0.6,2016-09-11 00:00:00
19220,2016-09-12,1.04,2016-09-12 00:00:00
19221,2016-09-13,1.2,2016-09-13 00:00:00
19222,2016-09-14,6.7,2016-09-14 00:00:00
19223,2016-09-15,3.35,2016-09-15 00:00:00
19224,2016-09-16,0.61,2016-09-16 00:00:00
19225,2016-09-17,0.23,2016-09-17 00:00:00
19226,2016-09-18,0.42,2016-09-18 00:00:00
19227,2016-09-19,0.25,2016-09-19 00:00:00
19228,2016-09-20,0.43,2016-09-20 00:00:00
19229,2016-09-21,1.02,2016-09-21 00:00:00
19230,2016-09-22,0.75,2016-09-22 00:00:00
19231,2016-09-23,0.33,2016-09-23 00:00:00
19232,2016-09-24,0.27,2016-09-24 00:00:00
19233,2016-09-25,0.04,2016-09-25 00:00:00
19234,2016-09-26,1.02,2016-09-26 00:00:00
19235,2016-09-27,1.0,2016-09-27 00:00:00
19236,2016-09-28,0.05,2016-09-28 00:00:00
19237,2016-09-29,1.49,2016-09-29 00:00:00
19238,2016-09-30,0.38,2016-09-30 00:00:00
19239,2016-10-01,1.02,2016-10-01 00:00:00
19240,2016-10-02,0.61,2016-10-02 00:00:00
19241,2016-10-03,0.46,2016-10-03 00:00:00
19242,2016-10-04,3.46,2016-10-04 00:00:00
19243,2016-10-05,0.81,2016-10-05 00:00:00
19244,2016-10-06,0.04,2016-10-06 00:00:00
19245,2016-10-07,0.01,2016-10-07 00:00:00
19246,2016-10-08,0.04,2016-10-08 00:00:00
19247,2016-10-09,0.0,2016-10-09 00:00:00
19248,2016-10-10,0.0,2016-10-10 00:00:00
19249,2016-10-11,0.35,2016-10-11 00:00:00
19250,2016-10-12,0.02,2016-10-12 00:00:00
19251,2016-10-13,0.06,2016-10-13 00:00:00
19252,2016-10-14,0.0,2016-10-14 00:00:00
19253,2016-10-15,0.33,2016-10-15 00:00:00
19254,2016-10-16,0.0,2016-10-16 00:00:00
19255,2016-10-17,0.38,2016-10-17 00:00:00
19256,2016-10-18,0.48,2016-10-18 00:00:00
19257,2016-10-19,0.0,2016-10-19 00:00:00
19258,2016-10-20,1.0,2016-10-20 00:00:00
19259,2016-10-21,0.09,2016-10-21 00:00:00
19260,2016-10-22,1.37,2016-10-22 00:00:00
19261,2016-10-23,0.24,2016-10-23 00:00:00
19262,2016-10-24,0.7,2016-10-24 00:00:00
19263,2016-10-25,0.4,2016-10-25 00:00:00
19264,2016-10-26,0.0,2016-10-26 00:00:00
19265,2016-10-27,1.25,2016-10-27 00:00:00
19266,2016-10-28,0.37,2016-10-28 00:00:00
19267,2016-10-29,0.25,2016-10-29 00:00:00
19268,2016-10-30,0.95,2016-10-30 00:00:00
19269,2016-10-31,1.35,2016-10-31 00:00:00
19270,2016-11-01,0.09,2016-11-01 00:00:00
19271,2016-11-02,0.04,2016-11-02 00:00:00
19272,2016-11-03,0.02,2016-11-03 00:00:00
19273,2016-11-04,0.06,2016-11-04 00:00:00
19274,2016-11-05,0.38,2016-11-05 00:00:00
19275,2016-11-06,0.05,2016-11-06 00:00:00
19276,2016-11-07,0.05,2016-11-07 00:00:00
19277,2016-11-08,0.53,2016-11-08 00:00:00
19278,2016-11-09,0.04,2016-11-09 00:00:00
19279,2016-11-10,0.01,2016-11-10 00:00:00
19280,2016-11-11,0.0,2016-11-11 00:00:00
19281,2016-11-12,0.0,2016-11-12 00:00:00
19282,2016-11-13,0.0,2016-11-13 00:00:00
19283,2016-11-14,0.02,2016-11-14 00:00:00
19284,2016-11-15,0.05,2016-11-15 00:00:00
19285,2016-11-16,0.91,2016-11-16 00:00:00
19286,2016-11-17,0.02,2016-11-17 00:00:00
19287,2016-11-20,0.53,2016-11-20 00:00:00
19288,2016-11-21,2.87,2016-11-21 00:00:00
19289,2016-11-22,2.11,2016-11-22 00:00:00
19290,2016-11-23,0.22,2016-11-23 00:00:00
19291,2016-11-24,0.72,2016-11-24 00:00:00
19292,2016-11-25,1.03,2016-11-25 00:00:00
19293,2016-11-26,0.3,2016-11-26 00:00:00
19294,2016-11-27,0.29,2016-11-27 00:00:00
19295,2016-11-28,0.69,2016-11-28 00:00:00
19296,2016-11-29,0.2,2016-11-29 00:00:00
19297,2016-11-30,0.79,2016-11-30 00:00:00
19298,2016-12-01,0.72,2016-12-01 00:00:00
19299,2016-12-02,1.27,2016-12-02 00:00:00
19300,2016-12-03,1.62,2016-12-03 00:00:00
19301,2016-12-04,0.31,2016-12-04 00:00:00
19302,2016-12-05,1.6,2016-12-05 00:00:00
19303,2016-12-06,0.0,2016-12-06 00:00:00
19304,2016-12-07,0.02,2016-12-07 00:00:00
19305,2016-12-08,0.03,2016-12-08 00:00:00
19306,2016-12-09,0.42,2016-12-09 00:00:00
19307,2016-12-10,0.04,2016-12-10 00:00:00
19308,2016-12-11,0.13,2016-12-11 00:00:00
19309,2016-12-12,0.01,2016-12-12 00:00:00
19310,2016-12-13,0.09,2016-12-13 00:00:00
19311,2016-12-14,0.33,2016-12-14 00:00:00
19312,2016-12-15,0.03,2016-12-15 00:00:00
19313,2016-12-16,0.0,2016-12-16 00:00:00
19314,2016-12-18,0.51,2016-12-18 00:00:00
19315,2016-12-19,0.15,2016-12-19 00:00:00
19316,2016-12-20,0.0,2016-12-20 00:00:00
19317,2016-12-21,0.55,2016-12-21 00:00:00
19318,2016-12-22,1.24,2016-12-22 00:00:00
19319,2016-12-23,0.83,2016-12-23 00:00:00
19320,2016-12-24,1.08,2016-12-24 00:00:00
19321,2016-12-25,0.38,2016-12-25 00:00:00
19322,2016-12-26,1.48,2016-12-26 00:00:00
19323,2016-12-27,0.14,2016-12-27 00:00:00
19324,2016-12-28,0.14,2016-12-28 00:00:00
19325,2016-12-29,1.03,2016-12-29 00:00:00
19326,2016-12-30,2.37,2016-12-30 00:00:00
19327,2016-12-31,0.9,2016-12-31 00:00:00
19328,2017-01-01,0.03,2017-01-01 00:00:00
19329,2017-01-02,0.0,2017-01-02 00:00:00
19330,2017-01-03,0.0,2017-01-03 00:00:00
19331,2017-01-04,0.0,2017-01-04 00:00:00
19332,2017-01-05,0.47,2017-01-05 00:00:00
19333,2017-01-06,0.1,2017-01-06 00:00:00
19334,2017-01-07,0.0,2017-01-07 00:00:00
19335,2017-01-08,0.03,2017-01-08 00:00:00
19336,2017-01-09,0.0,2017-01-09 00:00:00
19337,2017-01-10,0.0,2017-01-10 00:00:00
19338,2017-01-11,0.0,2017-01-11 00:00:00
19339,2017-01-12,0.0,2017-01-12 00:00:00
19340,2017-01-13,0.0,2017-01-13 00:00:00
19341,2017-01-14,0.0,2017-01-14 00:00:00
19342,2017-01-15,0.01,2017-01-15 00:00:00
19343,2017-01-16,0.0,2017-01-16 00:00:00
19344,2017-01-17,0.0,2017-01-17 00:00:00
19345,2017-01-18,0.07,2017-01-18 00:00:00
19346,2017-01-19,0.0,2017-01-19 00:00:00
19347,2017-01-20,0.0,2017-01-20 00:00:00
19348,2017-01-21,0.08,2017-01-21 00:00:00
19349,2017-01-22,0.72,2017-01-22 00:00:00
19350,2017-01-23,0.85,2017-01-23 00:00:00
19351,2017-01-24,1.85,2017-01-24 00:00:00
19352,2017-01-25,2.64,2017-01-25 00:00:00
19353,2017-01-26,0.1,2017-01-26 00:00:00
19354,2017-01-27,0.03,2017-01-27 00:00:00
19355,2017-01-28,0.0,2017-01-28 00:00:00
19356,2017-01-29,0.55,2017-01-29 00:00:00
19357,2017-01-30,0.0,2017-01-30 00:00:00
19358,2017-01-31,0.0,2017-01-31 00:00:00
19359,2017-02-01,0.0,2017-02-01 00:00:00
19360,2017-02-02,0.0,2017-02-02 00:00:00
19361,2017-02-04,0.23,2017-02-04 00:00:00
19362,2017-02-05,0.0,2017-02-05 00:00:00
19363,2017-02-06,0.0,2017-02-06 00:00:00
19364,2017-02-07,1.79,2017-02-07 00:00:00
19365,2017-02-08,0.0,2017-02-08 00:00:00
19366,2017-02-09,0.0,2017-02-09 00:00:00
19367,2017-02-10,0.0,2017-02-10 00:00:00
19368,2017-02-11,0.73,2017-02-11 00:00:00
19369,2017-02-12,1.83,2017-02-12 00:00:00
19370,2017-02-13,0.0,2017-02-13 00:00:00
19371,2017-02-14,0.01,2017-02-14 00:00:00
19372,2017-02-15,0.07,2017-02-15 00:00:00
19373,2017-02-16,0.13,2017-02-16 00:00:00
19374,2017-02-18,0.23,2017-02-18 00:00:00
19375,2017-02-19,0.1,2017-02-19 00:00:00
19376,2017-02-20,0.0,2017-02-20 00:00:00
19377,2017-02-21,0.07,2017-02-21 00:00:00
19378,2017-02-22,0.32,2017-02-22 00:00:00
19379,2017-02-23,0.0,2017-02-23 00:00:00
19380,2017-02-24,0.0,2017-02-24 00:00:00
19381,2017-02-25,0.12,2017-02-25 00:00:00
19382,2017-02-26,0.0,2017-02-26 00:00:00
19383,2017-02-27,0.0,2017-02-27 00:00:00
19384,2017-02-28,0.58,2017-02-28 00:00:00
19385,2017-03-01,2.0,2017-03-01 00:00:00
19386,2017-03-02,0.58,2017-03-02 00:00:00
19387,2017-03-03,0.56,2017-03-03 00:00:00
19388,2017-03-04,0.0,2017-03-04 00:00:00
19389,2017-03-05,0.35,2017-03-05 00:00:00
